"","game_str","play_id","SB","X.x","timestamp","ball_position_x","ball_position_y","ball_position_z","fP_x","fP_y","fC_x","fC_y","f2B_x","f2B_y","fSS_x","fSS_y","f1BsRn_x","f1BsRn_y"
"3801","1903_09_TeamNJ_TeamB",113,0,2595,4157665,1.178808,76.1736,9.66789,0.5835,59.4105,-0.7059,-5.0025,58.2507,136.4151,-16.3023,154.3707,53.784,73.7967
"3802","1903_09_TeamNJ_TeamB",113,0,2596,4157715,1.328316,80.9745,9.43185,0.5592,59.2899,-0.771,-4.923,58.2432,136.3962,-16.3152,154.3641,53.7357,73.7874
"3803","1903_09_TeamNJ_TeamB",113,0,2597,4157765,1.489086,85.7307,9.1299,0.5367,59.1525,-0.8349,-4.8429,58.2303,136.3809,-16.3311,154.3545,53.6877,73.7778
"3804","1903_09_TeamNJ_TeamB",113,0,2598,4157815,1.661118,90.4419,8.76204,0.5151,58.9992,-0.8982,-4.7619,58.2108,136.3695,-16.3503,154.3416,53.6397,73.7685
"3805","1903_09_TeamNJ_TeamB",113,0,2599,4157865,1.844412,95.1087,8.32827,0.4947,58.83,-0.96,-4.6812,58.1847,136.3617,-16.3725,154.3254,53.5917,73.7592
"3806","1903_09_TeamNJ_TeamB",113,0,2600,4157915,2.038968,99.7305,7.82856,0.4752,58.6455,-1.0218,-4.599,58.152,136.3581,-16.3971,154.305,53.5434,73.7499
"3807","1903_09_TeamNJ_TeamB",113,0,2601,4157965,2.244789,104.3073,7.26294,0.4566,58.4469,-1.0833,-4.5162,58.1118,136.3587,-16.4241,154.2801,53.4954,73.7403
"3808","1903_09_TeamNJ_TeamB",113,0,2602,4158015,2.461869,108.8394,6.63141,0.4386,58.236,-1.1442,-4.4337,58.0644,136.3632,-16.4532,154.2504,53.4474,73.731
"3809","1903_09_TeamNJ_TeamB",113,0,2603,4158065,2.690211,113.3268,5.93397,0.4215,58.0143,-1.2042,-4.3515,58.0095,136.3722,-16.4835,154.2153,53.0196,74.1135
"3810","1903_09_TeamNJ_TeamB",113,0,2604,4158115,2.929815,117.7695,5.17062,0.405,57.7836,-1.2642,-4.2687,57.9468,136.3854,-16.515,154.1739,52.5909,74.4963
"3811","1903_09_TeamNJ_TeamB",113,0,2605,4158165,3.18069,122.1672,4.34133,0.3897,57.5472,-1.3239,-4.1853,57.8769,136.4031,-16.5471,154.1256,52.1607,74.88
"3812","1903_09_TeamNJ_TeamB",113,0,2606,4158215,3.4428,126.5202,3.44613,0.3756,57.3075,-1.3833,-4.1019,57.7998,136.425,-16.5792,154.0698,51.7281,75.2646
"3813","1903_09_TeamNJ_TeamB",113,0,NA,4155965,NA,NA,NA,0.9879,59.7351,0.2493,-5.5029,58.8744,138.3471,-17.2059,154.0398,55.4184,74.1156
"3814","1903_09_TeamNJ_TeamB",113,0,NA,4156015,NA,NA,NA,0.9888,59.7321,0.2184,-5.5104,58.8024,138.2664,-17.1738,154.0557,55.3701,74.106
"3815","1903_09_TeamNJ_TeamB",113,0,NA,4156065,NA,NA,NA,0.9897,59.73,0.1878,-5.5161,58.7304,138.1881,-17.1408,154.0713,55.3221,74.0967
"3816","1903_09_TeamNJ_TeamB",113,0,NA,4156115,NA,NA,NA,0.9906,59.7285,0.1566,-5.5203,58.6593,138.1122,-17.1063,154.0866,55.2741,74.0874
"3817","1903_09_TeamNJ_TeamB",113,0,NA,4156165,NA,NA,NA,0.9918,59.7279,0.1257,-5.523,58.5897,138.0387,-17.0706,154.1016,55.2261,74.0781
"3818","1903_09_TeamNJ_TeamB",113,0,NA,4156215,NA,NA,NA,0.9927,59.7285,0.0939,-5.5239,58.5219,137.967,-17.034,154.1157,55.1778,74.0685
"3819","1903_09_TeamNJ_TeamB",113,0,NA,4156265,NA,NA,NA,0.9936,59.73,0.0627,-5.523,58.4568,137.8971,-16.9965,154.1298,55.1298,74.0592
"3820","1903_09_TeamNJ_TeamB",113,0,NA,4156315,NA,NA,NA,0.9945,59.7327,0.0315,-5.5206,58.3947,137.8287,-16.9581,154.143,55.0818,74.0499
"3821","1903_09_TeamNJ_TeamB",113,0,NA,4156365,NA,NA,NA,0.9954,59.7366,0,-5.5161,58.3368,137.7612,-16.9191,154.1556,55.0338,74.0406
"3822","1903_09_TeamNJ_TeamB",113,0,NA,4156415,NA,NA,NA,0.996,59.7414,-0.0306,-5.5101,58.2831,137.6943,-16.8792,154.1676,54.9858,74.031
"3823","1903_09_TeamNJ_TeamB",113,0,NA,4156465,NA,NA,NA,0.996,59.7477,-0.0612,-5.5026,58.2348,137.6283,-16.8393,154.1793,54.9375,74.0217
"3824","1903_09_TeamNJ_TeamB",113,0,NA,4156515,NA,NA,NA,0.9957,59.7549,-0.0912,-5.4933,58.1916,137.5626,-16.7991,154.1907,54.8895,74.0124
"3825","1903_09_TeamNJ_TeamB",113,0,NA,4156565,NA,NA,NA,0.9948,59.7636,-0.1209,-5.4831,58.1544,137.4978,-16.7589,154.2018,54.8415,74.0028
"3826","1903_09_TeamNJ_TeamB",113,0,NA,4156615,NA,NA,NA,0.993,59.7735,-0.1503,-5.4711,58.1229,137.4333,-16.719,154.2126,54.7935,73.9935
"3827","1903_09_TeamNJ_TeamB",113,0,NA,4156665,NA,NA,NA,0.99,59.7843,-0.1791,-5.4582,58.0971,137.3697,-16.6794,154.2237,54.7452,73.9842
"3828","1903_09_TeamNJ_TeamB",113,0,NA,4156715,NA,NA,NA,0.9861,59.7957,-0.2067,-5.4441,58.0776,137.3064,-16.6407,154.2348,54.6972,73.9749
"3829","1903_09_TeamNJ_TeamB",113,0,NA,4156765,NA,NA,NA,0.9807,59.808,-0.2343,-5.4291,58.0638,137.244,-16.6026,154.2459,54.6492,73.9653
"3830","1903_09_TeamNJ_TeamB",113,0,NA,4156815,NA,NA,NA,0.9735,59.8209,-0.261,-5.4135,58.0557,137.1822,-16.5657,154.2573,54.6012,73.956
"3831","1903_09_TeamNJ_TeamB",113,0,NA,4156865,NA,NA,NA,0.9645,59.8335,-0.2883,-5.3964,58.053,137.1213,-16.5303,154.269,54.5529,73.9467
"3832","1903_09_TeamNJ_TeamB",113,0,NA,4158265,NA,NA,NA,0.363,57.0681,-1.4424,-4.0188,57.7155,136.4508,-16.6104,154.0059,51.2925,75.6507
"3833","1903_09_TeamNJ_TeamB",113,0,NA,4158315,NA,NA,NA,0.3531,56.8317,-1.5021,-3.9342,57.6246,136.4808,-16.6404,153.9336,50.853,76.0383
"3834","1903_09_TeamNJ_TeamB",113,0,NA,4158365,NA,NA,NA,0.3456,56.6019,-1.5609,-3.8499,57.5271,136.5144,-16.6683,153.8523,50.4087,76.4283
"3835","1903_09_TeamNJ_TeamB",113,0,NA,4158415,NA,NA,NA,0.3411,56.3817,-1.6191,-3.7665,57.4236,136.5513,-16.6929,153.7611,49.959,76.8216
"3836","1903_09_TeamNJ_TeamB",113,0,NA,4158465,NA,NA,NA,0.3402,56.1738,-1.6776,-3.6822,57.3147,136.5915,-16.7136,153.6603,49.5033,77.2188
"3837","1903_09_TeamNJ_TeamB",113,0,NA,4158515,NA,NA,NA,0.3429,55.9803,-1.7364,-3.5967,57.2013,136.6338,-16.7292,153.5493,49.041,77.6211
"3838","1903_09_TeamNJ_TeamB",113,0,NA,4158565,NA,NA,NA,0.3495,55.8027,-1.7943,-3.5127,57.0834,136.6785,-16.7391,153.4275,48.5712,78.0291
"3839","1903_09_TeamNJ_TeamB",113,0,NA,4158615,NA,NA,NA,0.36,55.6425,-1.8522,-3.4281,56.9622,136.7253,-16.7421,153.2955,48.0936,78.4443
"3840","1903_09_TeamNJ_TeamB",113,0,NA,4158665,NA,NA,NA,0.3753,55.5,-1.9089,-3.345,56.8371,136.7739,-16.7376,153.153,47.607,78.867
"3841","1903_09_TeamNJ_TeamB",113,0,NA,4158715,NA,NA,NA,0.3957,55.3758,-1.9671,-3.2592,56.7084,136.8252,-16.725,153.0006,47.1114,79.2981
"3842","1903_09_TeamNJ_TeamB",113,0,NA,4158765,NA,NA,NA,0.4215,55.2702,-2.0238,-3.1752,56.5755,136.8798,-16.7043,152.8383,46.6056,79.7382
"3843","1903_09_TeamNJ_TeamB",113,0,NA,4158815,NA,NA,NA,0.4536,55.1829,-2.082,-3.0888,56.4387,136.938,-16.6749,152.667,46.0896,80.1882
"3844","1903_09_TeamNJ_TeamB",113,0,NA,4158865,NA,NA,NA,0.4926,55.1142,-2.1387,-3.0042,56.2974,136.9998,-16.6374,152.4876,45.5622,80.6484
"3845","1903_09_TeamNJ_TeamB",113,0,NA,4158915,NA,NA,NA,0.5385,55.0635,-2.1951,-2.9199,56.1513,137.0658,-16.5921,152.301,45.0234,81.12
"3846","1903_09_TeamNJ_TeamB",113,0,NA,4158965,NA,NA,NA,0.5916,55.0296,-2.253,-2.8335,55.9998,137.1363,-16.5393,152.1081,44.472,81.6036
"3847","1903_09_TeamNJ_TeamB",113,0,NA,4159015,NA,NA,NA,0.6516,55.0119,-2.3088,-2.7492,55.8423,137.2122,-16.4796,151.9101,43.9077,82.1001
"3848","1903_09_TeamNJ_TeamB",113,0,NA,4159065,NA,NA,NA,0.7182,55.0089,-2.3658,-2.6631,55.6782,137.2932,-16.4142,151.7079,43.3299,82.6095
"3849","1903_09_TeamNJ_TeamB",113,0,NA,4159115,NA,NA,NA,0.7914,55.0191,-2.4222,-2.5773,55.5069,137.3802,-16.3443,151.5021,42.738,83.133
"3850","1903_09_TeamNJ_TeamB",113,0,NA,4159165,NA,NA,NA,0.8706,55.0419,-2.4783,-2.4921,55.3278,137.4732,-15.9621,151.0185,42.1317,83.6709
"3851","1903_09_TeamNJ_TeamB",113,0,NA,4159215,NA,NA,NA,0.9549,55.0761,-2.535,-2.4054,55.1403,137.5722,-15.5802,150.5352,41.5107,84.2232
"3852","1903_09_TeamNJ_TeamB",113,0,NA,4159265,NA,NA,NA,1.0434,55.1202,-2.5911,-2.3193,54.9441,137.6772,-15.198,150.0516,40.875,84.7914
"3853","1903_09_TeamNJ_TeamB",113,0,NA,4159315,NA,NA,NA,1.1349,55.1727,-2.6466,-2.2341,54.7389,137.7879,-14.8161,149.568,40.2243,85.3752
"3854","1903_09_TeamNJ_TeamB",113,0,NA,4159365,NA,NA,NA,1.2285,55.2321,-2.7024,-2.148,54.5241,137.9037,-14.4339,149.0844,39.5592,85.9761
"3855","1903_09_TeamNJ_TeamB",113,0,NA,4159415,NA,NA,NA,1.3227,55.2963,-2.757,-2.0628,54.2997,138.0243,-14.052,148.6011,38.8794,86.5938
"3856","1903_09_TeamNJ_TeamB",113,0,NA,4159465,NA,NA,NA,1.4166,55.3647,-2.8134,-1.9752,54.0651,138.1488,-13.6698,148.1175,38.1861,87.2292
"3857","1903_09_TeamNJ_TeamB",113,0,NA,4159515,NA,NA,NA,1.509,55.4355,-2.8686,-1.8888,53.8203,138.2766,-13.2879,147.6339,37.4793,87.8829
"3858","1903_09_TeamNJ_TeamB",113,0,NA,4159565,NA,NA,NA,1.5987,55.5078,-2.9235,-1.8024,53.565,138.4071,-12.906,147.1506,36.7596,88.5552
"3859","1903_09_TeamNJ_TeamB",113,0,NA,4159615,NA,NA,NA,1.6851,55.581,-2.9781,-1.716,53.2992,138.5406,-12.5238,146.667,36.0279,89.2461
"3860","1903_09_TeamNJ_TeamB",113,0,NA,4159665,NA,NA,NA,1.7679,55.6539,-3.0321,-1.6299,53.022,138.6765,-12.1419,146.1834,35.2851,89.955
"3861","1903_09_TeamNJ_TeamB",113,0,NA,4159715,NA,NA,NA,1.8462,55.7265,-3.0864,-1.5429,52.734,138.8163,-11.7597,145.6998,34.5315,90.6822
"3862","1903_09_TeamNJ_TeamB",113,0,NA,4159765,NA,NA,NA,1.92,55.7979,-3.1407,-1.4553,52.4343,138.9597,-11.3778,145.2165,33.7683,91.4274
"3863","1903_09_TeamNJ_TeamB",113,0,NA,4159815,NA,NA,NA,1.9896,55.8675,-3.1944,-1.368,52.1229,139.1082,-10.9419,144.5034,32.9958,92.19
"3864","1903_09_TeamNJ_TeamB",113,0,NA,4159865,NA,NA,NA,2.055,55.935,-3.2472,-1.2813,51.7998,139.2624,-10.5057,143.7897,32.2155,92.97
"3865","1903_09_TeamNJ_TeamB",113,0,NA,4159915,NA,NA,NA,2.1165,56.0001,-3.3,-1.1931,51.4644,139.4232,-10.0695,143.0754,31.4274,93.7668
"3866","1903_09_TeamNJ_TeamB",113,0,NA,4159965,NA,NA,NA,2.1747,56.0631,-3.3522,-1.1055,51.117,139.5906,-9.6333,142.3599,30.633,94.5807
"3867","1903_09_TeamNJ_TeamB",113,0,NA,4160015,NA,NA,NA,2.2308,56.124,-3.4035,-1.017,50.7573,139.7655,-9.1968,141.6432,29.8323,95.4114
"3868","1903_09_TeamNJ_TeamB",113,0,NA,4160065,NA,NA,NA,2.2854,56.1822,-3.4542,-0.9276,50.3856,139.947,-8.7612,140.925,29.0265,96.2592
"3869","1903_09_TeamNJ_TeamB",113,0,NA,4160115,NA,NA,NA,2.3391,56.2386,-3.5028,-0.8376,50.0016,140.1348,-8.3259,140.2056,28.2159,97.1235
"3870","1903_09_TeamNJ_TeamB",113,0,NA,4160165,NA,NA,NA,2.3928,56.2932,-3.5478,-0.7452,49.6065,140.328,-7.8918,139.4847,27.4014,98.0037
"3871","1903_09_TeamNJ_TeamB",113,0,NA,4160215,NA,NA,NA,2.4471,56.3466,-3.552,-0.6747,49.1997,140.5251,-7.4592,138.7626,26.583,98.8992
"3872","1903_09_TeamNJ_TeamB",113,0,NA,4160265,NA,NA,NA,2.5032,56.3988,-3.4875,-0.6477,48.7818,140.7243,-7.0278,138.0393,25.7616,99.8091
"3873","1903_09_TeamNJ_TeamB",113,0,NA,4160315,NA,NA,NA,2.5614,56.4507,-3.4152,-0.6522,48.3534,140.9241,-6.5985,137.3148,24.9372,100.7325
"3874","1903_09_TeamNJ_TeamB",113,0,NA,4160365,NA,NA,NA,2.6223,56.5029,-3.3432,-0.6666,47.9145,141.1224,-6.171,136.59,24.1104,101.6688
"3875","1903_09_TeamNJ_TeamB",113,0,NA,4160415,NA,NA,NA,2.6862,56.5557,-3.2739,-0.6858,47.4651,141.3174,-5.7453,135.8655,23.2812,102.6168
"3876","1903_09_TeamNJ_TeamB",113,0,NA,4160465,NA,NA,NA,2.7534,56.6103,-3.2037,-0.7086,47.0058,141.5073,-5.3214,135.1419,22.4496,103.5756
"3877","1903_09_TeamNJ_TeamB",113,0,NA,4160515,NA,NA,NA,2.8236,56.6667,-3.1365,-0.7329,46.5366,141.6909,-4.899,134.4195,21.6162,104.5443
"3878","1903_09_TeamNJ_TeamB",113,0,NA,4160565,NA,NA,NA,2.8968,56.7252,-3.069,-0.7596,46.0584,141.8664,-4.4781,133.6992,20.7804,105.522
"3879","1903_09_TeamNJ_TeamB",113,0,NA,4160615,NA,NA,NA,2.9718,56.7864,-3.0021,-0.7875,45.5712,142.0332,-4.0578,132.9816,19.9422,106.5075
"3880","1903_09_TeamNJ_TeamB",113,0,NA,4160665,NA,NA,NA,3.0483,56.85,-2.9346,-0.8172,45.0753,142.1901,-3.6381,132.2679,19.1022,107.4993
"3881","1903_09_TeamNJ_TeamB",113,0,NA,4160715,NA,NA,NA,3.1254,56.9166,-2.8692,-0.8475,44.5713,142.3362,-3.2184,131.5584,18.2598,108.4965
"3882","1903_09_TeamNJ_TeamB",113,0,NA,4160765,NA,NA,NA,3.2013,56.9853,-2.8044,-0.8787,44.0598,142.4703,-2.799,130.8537,17.4153,109.4982
"3883","1903_09_TeamNJ_TeamB",113,0,NA,4160815,NA,NA,NA,3.2757,57.0564,-2.739,-0.9114,43.5405,142.5921,-2.3796,130.1541,16.5687,110.5038
"3884","1903_09_TeamNJ_TeamB",113,0,NA,4160865,NA,NA,NA,3.3465,57.129,-2.6745,-0.9447,43.014,142.7013,-1.9605,129.4599,15.72,111.5121
"3885","1903_09_TeamNJ_TeamB",113,0,NA,4160915,NA,NA,NA,3.4131,57.2028,-2.61,-0.9792,42.4803,142.7967,-1.5417,128.7708,14.8695,112.5225
"3886","1903_09_TeamNJ_TeamB",113,0,NA,4160965,NA,NA,NA,3.4743,57.2772,-2.5473,-1.014,41.94,142.878,-1.1238,128.0862,13.8642,113.6043
"3887","1903_09_TeamNJ_TeamB",113,0,NA,4161015,NA,NA,NA,3.5286,57.3513,-2.4846,-1.0497,41.3937,142.9455,-0.7065,127.4055,12.8721,114.6633
"3888","1903_09_TeamNJ_TeamB",113,0,NA,4161065,NA,NA,NA,3.5757,57.4251,-2.4225,-1.0863,40.8408,142.9983,-0.2898,126.7281,11.8764,115.7253
"3889","1903_09_TeamNJ_TeamB",113,0,NA,4161115,NA,NA,NA,3.6144,57.4983,-2.3592,-1.1247,40.2825,143.037,0.126,126.0537,10.9053,116.7624
"3890","1903_09_TeamNJ_TeamB",113,0,NA,4161165,NA,NA,NA,3.6444,57.5706,-2.2989,-1.1628,39.7185,143.0613,0.5406,125.3814,9.927,117.8109
"3891","1903_09_TeamNJ_TeamB",113,0,NA,4161215,NA,NA,NA,3.6654,57.6414,-2.2377,-1.2027,39.1491,143.0715,0.981,125.1477,8.9316,118.8843
"3892","1903_09_TeamNJ_TeamB",113,0,NA,4161265,NA,NA,NA,3.6768,57.7107,-2.1765,-1.2441,38.5749,143.0673,1.4214,124.9137,7.9536,119.9511
"3893","1903_09_TeamNJ_TeamB",113,0,NA,4161315,NA,NA,NA,3.6786,57.7782,-2.1189,-1.2849,37.9959,143.0493,1.8621,124.68,6.9948,121.02
"3894","1903_09_TeamNJ_TeamB",113,0,NA,4161365,NA,NA,NA,3.6702,57.8436,-2.0601,-1.3281,37.4127,143.0172,2.3025,124.4463,6.5559,121.5261
"3895","1903_09_TeamNJ_TeamB",113,0,NA,4161415,NA,NA,NA,3.6519,57.9069,-2.0025,-1.3728,36.8253,142.9707,2.7429,124.2123,6.1413,122.0187
"3896","1903_09_TeamNJ_TeamB",113,0,NA,4161465,NA,NA,NA,3.6234,57.9675,-1.9464,-1.4187,36.2343,142.9095,3.1833,123.9786,5.7402,122.5095
"3897","1903_09_TeamNJ_TeamB",113,0,NA,4161515,NA,NA,NA,3.5844,58.0254,-1.8912,-1.4667,35.6397,142.8342,3.624,123.7449,5.3358,123.0198
"3898","1903_09_TeamNJ_TeamB",113,0,NA,4161565,NA,NA,NA,3.5346,58.0803,-1.8393,-1.5156,35.0421,142.7439,4.0644,123.5112,4.9443,123.5277
"3899","1903_09_TeamNJ_TeamB",113,0,NA,4161615,NA,NA,NA,3.4743,58.1316,-1.7883,-1.5687,34.4415,142.6389,4.5048,123.2772,4.5612,124.0374
"3900","1903_09_TeamNJ_TeamB",113,0,NA,4161665,NA,NA,NA,3.4032,58.1793,-1.7415,-1.6239,33.8385,142.5189,4.9452,123.0435,4.1817,124.5486
"3901","1903_09_TeamNJ_TeamB",113,0,NA,4161715,NA,NA,NA,3.3213,58.2234,-1.6998,-1.6833,33.2331,142.3839,5.3859,122.8098,3.7938,125.0661
"3902","1903_09_TeamNJ_TeamB",113,0,NA,4161765,NA,NA,NA,3.2295,58.263,-1.6665,-1.7469,32.6259,142.2342,5.8263,122.5758,3.3948,125.5722
"3903","1903_09_TeamNJ_TeamB",113,0,NA,4161815,NA,NA,NA,3.1272,58.2981,-1.6473,-1.8168,32.0169,142.0698,6.2667,122.3421,3.306,125.6796
"3904","1903_09_TeamNJ_TeamB",113,0,NA,4161865,NA,NA,NA,3.0153,58.3284,-1.6533,-1.8882,31.4064,141.8913,6.7071,122.1084,3.2196,125.7843
"3905","1903_09_TeamNJ_TeamB",113,0,NA,4161915,NA,NA,NA,2.8941,58.3533,-1.6911,-1.9503,30.7953,141.6984,7.1478,121.8744,3.1359,125.886
"3906","1903_09_TeamNJ_TeamB",113,0,NA,4161965,NA,NA,NA,2.7636,58.3731,-1.7478,-1.9947,30.1836,141.4923,7.5882,121.6407,3.0519,125.9871
"3907","1903_09_TeamNJ_TeamB",113,0,NA,4162015,NA,NA,NA,2.6247,58.3872,-1.8135,-2.0259,29.5722,141.2727,8.0286,121.407,2.9691,126.087
"3908","1903_09_TeamNJ_TeamB",113,0,NA,4162065,NA,NA,NA,2.4774,58.3956,-1.8834,-2.0481,28.9614,141.0402,8.4693,121.1733,2.8833,126.1893
"3909","1903_09_TeamNJ_TeamB",113,0,NA,4162115,NA,NA,NA,2.322,58.398,-1.9545,-2.064,28.3518,140.7954,8.9097,120.9393,2.7969,126.2913
"3910","1903_09_TeamNJ_TeamB",113,0,NA,4162165,NA,NA,NA,2.1591,58.3941,-2.3424,-2.1135,27.7443,140.5389,9.3501,120.7056,2.7117,126.3897
"3911","1903_09_TeamNJ_TeamB",113,0,NA,4162215,NA,NA,NA,1.9881,58.3839,-2.7237,-2.1411,27.1395,140.2713,9.7059,120.6489,2.6229,126.489
"3912","1903_09_TeamNJ_TeamB",113,0,NA,4162265,NA,NA,NA,1.8102,58.3671,-3.1107,-2.1603,26.538,139.9935,10.0617,120.5925,2.532,126.5841
"3913","1903_09_TeamNJ_TeamB",113,0,NA,4162315,NA,NA,NA,1.6248,58.344,-3.4962,-2.1741,25.941,139.7064,10.4172,120.5358,2.4345,126.6738
"3914","1903_09_TeamNJ_TeamB",113,0,NA,4162365,NA,NA,NA,1.4328,58.3137,-3.8796,-2.184,25.3488,139.4103,10.7724,120.4788,2.3274,126.7518
"3915","1903_09_TeamNJ_TeamB",113,0,NA,4162415,NA,NA,NA,1.2345,58.2768,-4.2594,-2.1915,24.7623,139.1067,11.1264,120.4212,2.2098,126.8127
"3916","1903_09_TeamNJ_TeamB",113,0,NA,4162465,NA,NA,NA,1.0299,58.2333,-4.6476,-2.1969,24.1821,138.7956,11.4789,120.363,2.1246,126.8271
"3917","1903_09_TeamNJ_TeamB",113,0,NA,4162515,NA,NA,NA,0.8202,58.1829,-5.0301,-2.2005,23.6088,138.4791,11.8299,120.3036,2.049,126.7938
"3918","1903_09_TeamNJ_TeamB",113,0,NA,4162565,NA,NA,NA,0.6048,58.1259,-5.4126,-2.2029,23.0427,138.1587,12.1794,120.2424,1.9923,126.7314
"3919","1903_09_TeamNJ_TeamB",113,0,NA,4162615,NA,NA,NA,0.3849,58.0629,-5.8023,-2.2041,22.4835,137.8371,12.5268,120.1782,1.9506,126.6585
"3920","1903_09_TeamNJ_TeamB",113,0,NA,4162665,NA,NA,NA,0.1608,57.9939,-6.1869,-2.2044,21.9312,137.5164,12.8724,120.1101,1.9176,126.5817
"3921","1903_09_TeamNJ_TeamB",113,0,NA,4162715,NA,NA,NA,-0.0678,57.9189,-6.5634,-2.2038,21.3855,137.1981,13.2162,120.0363,1.8897,126.5022
"3922","1903_09_TeamNJ_TeamB",113,0,NA,4162765,NA,NA,NA,-0.3,57.8388,-6.9507,-2.2026,20.8461,136.8837,13.5585,119.9565,1.8651,126.4206
"3923","1903_09_TeamNJ_TeamB",113,0,NA,4162815,NA,NA,NA,-0.5352,57.7536,-7.3359,-2.2008,20.3124,136.5732,13.899,119.8692,1.8417,126.3393
"3924","1903_09_TeamNJ_TeamB",113,0,NA,4162865,NA,NA,NA,-0.7734,57.6639,-7.7172,-2.1987,19.7844,136.2663,14.2383,119.7747,1.815,126.2604
"3925","1903_09_TeamNJ_TeamB",113,0,NA,4162915,NA,NA,NA,-1.014,57.57,-8.1024,-2.196,19.2612,135.9633,14.5758,119.6721,1.8951,126.1512
"3926","1903_09_TeamNJ_TeamB",113,0,NA,4162965,NA,NA,NA,-1.2564,57.4731,-8.4879,-2.1933,18.7425,135.6639,14.9124,119.5611,1.9755,126.0417
"3927","1903_09_TeamNJ_TeamB",113,0,NA,4163015,NA,NA,NA,-1.5003,57.3732,-8.871,-2.19,18.2274,135.3675,15.2481,119.442,2.0556,125.9322
"3928","1903_09_TeamNJ_TeamB",113,0,NA,4163065,NA,NA,NA,-1.7454,57.2715,-9.2562,-2.187,17.7153,135.0741,15.5829,119.3148,2.1357,125.8224
"3929","1903_09_TeamNJ_TeamB",113,0,NA,4163115,NA,NA,NA,-1.9914,57.168,-9.6384,-2.1837,17.2056,134.7831,15.9168,119.1801,2.2158,125.7129
"3930","1903_09_TeamNJ_TeamB",113,0,NA,4163165,NA,NA,NA,-2.2383,57.0639,-10.0254,-2.1807,16.6977,134.4939,16.2504,119.0388,2.2956,125.6031
"3931","1903_09_TeamNJ_TeamB",113,0,NA,4163215,NA,NA,NA,-2.4858,56.9589,-10.4118,-2.1786,16.1907,134.2059,16.5831,118.8921,2.3751,125.4936
"3932","1903_09_TeamNJ_TeamB",113,0,NA,4163265,NA,NA,NA,-2.7333,56.8539,-10.7901,-2.1774,15.684,133.9185,16.9158,118.7418,2.4546,125.3844
"3933","1903_09_TeamNJ_TeamB",113,0,NA,4163315,NA,NA,NA,-2.9808,56.7486,-11.178,-2.1792,15.1776,133.6314,17.2479,118.5903,2.5341,125.2749
"3934","1903_09_TeamNJ_TeamB",171,1,4499,6538015,-1.668705,57.2109,6.40362,0.8763,59.433,0.2199,-4.8756,60.4347,133.2573,-13.5987,153.996,57.903,75.4626
"3935","1903_09_TeamNJ_TeamB",171,1,4500,6538065,-1.462935,50.8647,5.94567,0.8772,59.4333,0.2175,-4.8702,60.4179,133.2966,-13.5654,153.9618,57.8595,75.45
"3936","1903_09_TeamNJ_TeamB",171,1,4501,6538115,-1.249548,44.571,5.42451,0.8784,59.4333,0.2148,-4.8651,60.4014,133.335,-13.5321,153.9273,57.8175,75.4362
"3937","1903_09_TeamNJ_TeamB",171,1,4502,6538165,-1.02855,38.3304,4.84023,0.8793,59.4336,0.2109,-4.8606,60.3855,133.3722,-13.4991,153.8928,57.7755,75.4212
"3938","1903_09_TeamNJ_TeamB",171,1,4503,6538215,-0.799938,32.1426,4.19277,0.8802,59.4339,0.2055,-4.8603,60.3699,133.4073,-13.4658,153.8583,57.7341,75.4053
"3939","1903_09_TeamNJ_TeamB",171,1,4504,6538265,-0.563709,26.00781,3.48213,0.8814,59.4342,0.1998,-4.8618,60.3552,133.4403,-13.4331,153.8235,57.6921,75.3888
"3940","1903_09_TeamNJ_TeamB",171,1,4505,6538315,-0.319869,19.92573,2.708355,0.8823,59.4345,0.1947,-4.8591,60.3408,133.4712,-13.4007,153.7887,57.6513,75.3723
"3941","1903_09_TeamNJ_TeamB",171,1,4506,6538365,-0.0684135,13.89648,1.8714,0.8832,59.4351,0.1908,-4.8546,60.327,133.4994,-13.3686,153.7536,57.6096,75.3552
"3942","1903_09_TeamNJ_TeamB",171,1,4507,6538415,0.1906554,7.92012,0.971286,0.8844,59.4357,0.1875,-4.8498,60.3135,133.5255,-13.3374,153.7182,57.5691,75.3384
"3943","1903_09_TeamNJ_TeamB",171,1,4508,6538465,0.457338,1.996587,0.00800751,0.8853,59.4369,0.1845,-4.8447,60.3003,133.5495,-13.3068,153.6828,57.528,75.3213
"3944","1903_09_TeamNJ_TeamB",171,1,4509,6538515,1.3011,1.221153,-0.0909,0.8862,59.4381,0.1815,-4.8396,60.2874,133.5714,-13.2771,153.6474,57.4863,75.3042
"3945","1903_09_TeamNJ_TeamB",171,1,4510,6538565,1.5213,-0.1163967,-0.0921,0.8871,59.4396,0.1788,-4.8345,60.2745,133.5915,-13.2486,153.6123,57.4461,75.2874
"3946","1903_09_TeamNJ_TeamB",171,1,4511,6538615,1.7415,-1.453953,-0.0933,0.8883,59.4417,0.1761,-4.8291,60.2619,133.6098,-13.221,153.5775,57.4044,75.27
"3947","1903_09_TeamNJ_TeamB",171,1,4512,6538665,1.9617,-2.7915,-0.0945,0.8892,59.4444,0.1737,-4.824,60.2493,133.6266,-13.1949,153.5433,57.3636,75.2535
"3948","1903_09_TeamNJ_TeamB",171,1,4513,6538715,1.865046,-2.6442,-0.0931668,0.8901,59.4474,0.171,-4.8186,60.2373,133.6419,-13.1703,153.5103,57.3219,75.2364
